EAN,ITEM SKU,PRODUCT NAME,BRAND NAME,REQUIRED PRICE TO AMAZON
4043718037254,33208,InLineÃÂ® Serielles Slotblech 9-pol Stecker an 10-pol Buchsenleiste. 1:1. 0.25m,InLine,8.3
0632983005927,1T02HJAEU0,Kyocera Toner gelb TK-520Y,Kyocera,117.63
0790069248146,DEM-310GT,D-Link DEM-310GT Transceiver-Modul SFP. 1000Base-LX. 1.25 Gbit/s. LC Duplex. bis zu 10 km,D-Link,111.92
4716123312680,NT-H1,Noctua NT-H1 | WÃÂ¤rmeleitpaste - 3 g,Noctua,11.95
0790069269912,DGS-1024D/E,D-Link DGS-1024D Unmanaged Switch [24x Gigabit Ethernet],D-Link,130.07
0808736839181,CB541A,HP 125A Toner Cyan,HP,117.83
0731304233367,BE400-GR,APC BE400-GR Back-UPS USV (400VA / 240W. Offline-USV. 8x SchutzÃÂ­kontaktÃÂ­stecker-AusgÃÂ¤nge),APC,131.14
4960999577470,2933B001X,Canon Tinte Foto-Schwarz CLI-521BK,Canon,17.21
0883585764006,CC656AE#ABD,HP 901 Tintenpatrone (Cyan. Magenta. Gelb),HP,46.39
4977766648202,LT100CL,Brother PapierzufÃÂ¼hrung LT100CL,Brother,213.54
4016032239376,DA-90307,Digitus Wandbefestigung DA-90307,Digitus,51.37
0883585695782,CE505X,HP 05X Toner XL schwarz,HP,176.49
0731304211143,BE325-GR,APC BE325-GR Back-UPS USV (325VA / 185W. Offline USV. 4x Schuko CEE 7),APC,130.07
0883585595723,CE253A,HP 504A Toner Magenta,HP,293.91
8715946426327,V12H003B23,Epson Deckenhalterung ELPMB23,Epson,223.65
0882224742030,APB-00008,Microsoft Wired Desktop 600 - Maus & Tastatur-Set in klassischem Layout [schwarz],Microsoft,39.31
0882224741668,ANB-00008,Microsoft Wired Keyboard 600 - solide Microsoft-QualitÃÂ¤t zum geringen Preis,Microsoft,25.7
6944904408316,M99NWS1,Elite Screens 1:1 Rollo Leinwand 178 x 178 MaxWhite Manual M99NWS1,ELITE SCREENS,118.13
4260094730986,1090095,Celexon Leinwand Motor Professional Format 4:3. 200 x 150 cm,celexon,369.91
4260094730788,1090063,Celexon Economy 1:1 Electric Screen 120 x 120,celexon,190.92
4260094730795,1090064,Celexon Economy 1:1 Electric Screen 160x160,celexon,226.72
4260094730801,1090065,Celexon Economy 1:1 Electric Screen 180x180,celexon,274.44
4260094730825,1090071,Celexon Economy 4:3 Electric Screen 160x120,celexon,226.72
4260094730269,1090072,Celexon Economy 4:3 Electric Screen 180x135,celexon,274.44
4260094730276,1090073,Celexon Economy 4:3 Electric Screen 200x150,celexon,310.24
4260094730849,1090078,Celexon Economy 16:9 Electric Screen 160x90,celexon,226.72
4260094730320,1090080,Celexon Economy 16:9 Electric Screen 200x113,celexon,310.24
4260094730252,1090028,Celexon Rollo Economy Leinwand Format 1:1. 120 x 120 cm,celexon,121.0
4260094730009,1090029,Celexon Rollo Economy Leinwand Format 1:1. 160 x 160 cm,celexon,119.32
4260094730016,1090030,Celexon Rollo Economy Leinwand Format 1:1. 180 x 180 cm,celexon,131.25
4260094731631,1090252,Celexon Rollo Economy Leinwand Format 1:1. 200 x 200 cm,celexon,155.12
4260094730061,1090035,Celexon Rollo Economy Leinwand Format 4:3. 160 x 120 cm,celexon,119.32
4260094731648,1090246,Celexon Rollo Economy Leinwand Format 4:3. 180 x 135 cm,celexon,131.25
4260094730078,1090036,Celexon Rollo Economy Leinwand Format 4:3. 200 x 150 cm,celexon,155.12
4260094731679,1090251,Celexon Rollo Economy Leinwand Format 16:9. 180 x 102 cm,celexon,131.25
4260094731686,1090253,Celexon Rollo Economy Leinwand Format 16:9. 200 x 113 cm,celexon,155.12
4260094730108,1090039,Celexon Rollo Economy Leinwand Format 16:9. 220 x 124 cm,celexon,190.92
4260094731297,1090228,Celexon Homecinema 4:3 Frame 120 x 90,celexon,262.52
4260094731303,1090229,Celexon Homecinema 4:3 Frame 160 x 120,celexon,322.17
4260094731310,1090230,Celexon HomeCinema Leinwand 180 x 135 cm Format 4:3,celexon,369.91
4260094731327,1090231,Celexon Homecinema 4:3 Frame 200 x 150,celexon,453.43
4260094731341,1090227,Celexon Homecinema 16:9 Frame 160 x 90,celexon,322.17
4260094731358,1090226,Celexon Homecinema 16:9 Frame 180 x 102,celexon,368.72
4260094731365,1090225,Celexon HomeCinema 16:9 Frame 200 x 113,celexon,453.43
4260094730221,1090153,Celexon Deckenhalterung MultiCel1200W,celexon,52.92
4260094731938,1090281,Celexon Deckenhalterung MultiCel1200S,celexon,52.92
4260094730214,1090154,Celexon Deckenhalterung MultiCel4070W - Deckenabstand 40 bis 70 cm. neig u. schwenkbar. Tragkraft 25kg,celexon,68.06
4260094731921,1090282,Celexon Deckenhalterung MultiCel4070S,celexon,68.06
4260094730399,1090138,Celexon Deckenhalterung PS 815,celexon,60.5
4260094730368,1090123,Celexon Deckenhalterung MultiCel 3040 Pro weiÃÂ,celexon,107.38
4260094730375,1090124,Celexon Deckenhalterung MultiCel 4060 Pro weiÃÂ - Deckenabstand 40 bis 60 cm. H 8ÃÂ°/V 15ÃÂ° neigbar. TragfÃÂ¤higkeit 15 kg,celexon,119.32
4043718007790,72503,InLineÃÂ® Patchkabel. SF/UTP. Cat.5e. grau. 3m,InLine,13.59
4043718007776,72502,InLineÃÂ® Patchkabel. SF/UTP. Cat.5e. grau. 2m,InLine,9.05
4043718007745,72511,InLineÃÂ® Patchkabel. SF/UTP. Cat.5e. grau. 1m,InLine,9.05
4260094731105,1090107,Celexon Motor HomeCinema Leinwand Format 1:1. 120 x 120 cm,celexon,238.65
4260094731112,1090108,Celexon Motor HomeCinema Leinwand Format 1:1. 160 x 160 cm,celexon,286.37
4260094731129,1090109,Celexon Motor HomeCinema Leinwand Format 1:1. 180 x 180 cm,celexon,334.11
4260094731136,1090110,Celexon Motor HomeCinema Leinwand Format 1:1. 200 x 200 cm,celexon,393.77
4260094731167,1090113,Celexon Motor HomeCinema Leinwand Format 4:3. 180 x 135 cm,celexon,334.11
4260094731174,1090114,Celexon Motor HomeCinema Leinwand Format 4:3. 200 x 150 cm,celexon,393.77
4260094731204,1090117,Celexon Motor HomeCinema Leinwand Format 16:9. 160 x 90 cm,celexon,286.37
4260094731211,1090118,Celexon Motor HomeCinema Leinwand Format 16:9. 180 x 102 cm,celexon,334.11
4260094731228,1090119,Celexon Motor HomeCinema Leinwand Format 16:9. 200 x 113 cm,celexon,393.77
4260094730085,1090037,Celexon Rollo Economy Leinwand Format 4:3. 240 x 180 cm,celexon,224.63
0698833004397,47-093-800,Ergotron Serie 100 Wandhalterung. Zweifachgelenk,Ergotron,114.04
4043718007714,72550,InLineÃÂ® Patchkabel. SF/UTP. Cat.5e. grau. 0.5m,InLine,7.54
4260094730122,1090014,Celexon Economy 1:1 Tripod Screen 133 x 133,celexon,107.38
4260094730146,1090016,Celexon Economy 1:1 Tripod Screen 184 x 184,celexon,131.25
4260094730238,1090017,Celexon Economy 1:1 Tripod Screen 219 x 219,celexon,238.65
4260094731723,1090258,Celexon Economy 4:3 Tripod Screen 158 x 118,celexon,119.32
4260094730177,1090020,Celexon Economy 4:3 Tripod Screen 211 x 158,celexon,238.65
4260094731730,1090259,Celexon Economy 16:9 Stativ Leinwand 133 x 75,celexon,107.38
4260094731747,1090260,Celexon Economy 16:9 Tripod Screen 158 x 89,celexon,119.32
4260094731754,1090261,Celexon Economy 16:9 Tripod Screen 184 x 104,celexon,131.25
4260094730245,1090022,Celexon Economy 16:9 Tripod Screen 219 x 123,celexon,238.65
0698833010664,45-235-194,Ergotron Neo-Flex Monitor Arm erweitert. Tischhalterung,Ergotron,159.91
0698833009378,45-214-026,Ergotron MX Monitor Arm. Tischhalterung,Ergotron,212.29
0734646318938,X203A21G,Lexmark Toner schwarz X203A21G,Lexmark,142.78
4260094730658,1090062,Celexon Rollo Professional Leinwand Format 16:9. 300 x 169 cm,celexon,465.36
4260094730474,1090044,Celexon Rollo Professional Leinwand Format 1:1. 200 x 200 cm,celexon,226.72
4260094730917,1090088,Celexon Leinwand Motor Professional Format 1:1. 200 x 200 cm,celexon,369.91
4260094730030,1090032,Celexon Rollo Economy Leinwand Format 1:1. 240 x 240 cm,celexon,238.65
0790069323058,DAP-1360/E,D-Link N300 Wireless Range Extender (DAP-1360) [WLAN N. 1x Fast-Ethernet. bis zu 300 Mbit/s],D-Link,45.23
0790069326905,DWA-131,D-Link DWA-131 Wireless USB Adapter,D-Link,13.59
6935364050368,TL-WN821N,TP-Link WLAN-USB-Adapter (TL-WN821N) [300 Mbit/s. MIMO. WPS-Taste),TP-Link,13.59
4977766667036,WT200CL,Brother Toner-AbfallbehÃÂ¤lter WT-200CL,Brother,29.41
4260094731075,1090104,Celexon Leinwand Motor Professional Format 16:9. 200 x 113 cm,celexon,501.16
4016032266402,DN-95402,Digitus Steckdosenleiste 7-fach,Digitus,53.68
0698833011531,45-243-026,Ergotron LX LCD Arm fÃÂ¼r Wandmontage,Ergotron,201.54
0885909377817,MC461Z/A,Apple MagSafe - Netzteil 60 Watt MC461Z/A,Apple,105.88
0731304015857,RBC25,APC Ersatzbatterie Nr.25 RBC25,APC,177.8
0843591007146,CMSO4GX3M1A1333C9,Corsair ValueSelect 4GB DDR3-1333 CL9 SO-DIMM Arbeitsspeicher,Corsair,39.31
0606449101522,GS105E-200PES,NETGEAR GS105Ev2 Plus Switch [5x Gigabit Ethernet],NETGEAR,39.31
0885370430219,JUG-00014,Microsoft LifeChat LX-3000 - Stereo-Headset. USB 2.0. LautstÃÂ¤rkeregelung. Skype-zertifiziert. Ohrpolster aus Kunstleder,Microsoft,37.8
4048466028585,66067010,"Notebook-Tasche Pedea Trendline [schwarz/rot. bis 39.6cm (15.6"")]",Pedea,33.26
4048466092661,66060150,"Pedea Sleeve Trend 13.3"" in Schwarz",Pedea,15.12
0731304268598,SMX1500RMI2U,APC Smart-UPS SMX1500RMI2U (1.500VA / 1.200W. Line-Interactive. 8x IEC 320 C13),APC,1788.72
9191919191919,C540H1CG,Lexmark C540H1CG Tonerkartusche. Cyan,Lexmark,102.83
4260070121067,LC420H-12,LC-Power LC420H-12 - 420 Watt | PC-Netzteil,LC-Power,38.21
4260094730054,1090034,Celexon Rollo Economy Leinwand Format 1:1. 300 x 300 cm,celexon,417.64
4260094732362,1090341,Celexon Faltrahmen Leinwand Mobil Expert 4:3. 366x274 cm. RÃÂ¼ckprojektion,celexon,1431.91
0884962894446,CH563EE#UUS,HP 301XL Tintenpatrone (Schwarz),HP,54.5
8715946419527,C13T616400,Epson B300-/B310-/B500DN-/B510DN-Tintenpatrone SC Yellow 3.5k,Epson,94.75
0698833008241,33-322-200,Ergotron DS100 StandfuÃÂ - fÃÂ¼r 2 Monitore horizontal angeordnet,Ergotron,372.96
0790750240053,M9148-E1024LAF,Matrox M9148 LP. 1GB DDR2. 4x Mini DisplayPort. low profile,Matrox,743.38
4034303008513,3502450,Intenso Rainbow Line 4GB Blau - USB-Stick. Typ-A 2.0,Intenso,4.63
4034303008537,3502460,Intenso Rainbow Line 8GB GrÃÂ¼n - USB-Stick. Typ-A 2.0,Intenso,4.97
4034303010011,3502470,Intenso Rainbow Line 16GB Schwarz - USB-Stick. Typ-A 2.0,Intenso,5.29
4034303012206,3500450,Intenso Micro Line 4GB - USB-Stick. Typ-A 2.0,Intenso,5.4
4034303009411,3503460,Intenso Basic Line 8GB - USB-Stick. Typ-A 2.0,Intenso,5.44
4048466092753,66060230,"Pedea Trend Notebook-Sleeve [schwarz. bis 39.6cm (15.6"")]",Pedea,22.68
0731304268741,BR1500GI,APC BR1500GI Back-UPS Pro USV (1500VA / 865W. Line-Interactive. 10x IEC320 C13),APC,503.32
0619659000431,SDCZ50-016G-B35,SanDisk Cruzer Blade Schwarz 16GB - USB-Stick. Typ-A 2.0,SanDisk,6.5
0731304268581,SMX750I,APC SMX750I Smart-UPS USV (750VA / 500W. Line-Interactive. 8x IEC320 C13),APC,797.39
4260094730115,1090040,Celexon Rollo Economy Leinwand Format 16:9. 240 x 135 cm,celexon,238.65
0606449034493,AGM732F,NETGEAR AGM732F Transceiver-Modul SFP. 1000Base-LX. 1 Gbit/s. LC Duplex. bis zu 10 km,NETGEAR,289.99
6935364030476,MC220L,TP-Link MC220L Gigabit-Ethernet-Medienkonverter,TP-Link,26.51
0885370252651,M7J-00006,Microsoft Wireless Desktop 2000 AES - Tastatur mit 128-Bit-VerschlÃÂ¼sselung [Schwarz],Microsoft,42.71
0606449064254,JGS516-200EUS,NETGEAR JGS516 Unmanaged Switch [16x Gigabit Ethernet],NETGEAR,104.99
0852153014119,VM4R,EVOLUENT ergonomische Maus 4 [fÃÂ¼r Rechte Hand],Evoluent,117.97
0852153014218,VM4L,EVOLUENT ergonomische Maus 4 [fÃÂ¼r Linke Hand],Evoluent,121.0
4260094732102,1090377,Celexon Tischleinwand Mobil Professional 102 x 76cm,celexon,155.12
4034303014125,6021530,Intenso Memory Case 500GB Schwarz - externe Festplatte. USB 3.0 Micro-B,Intenso,52.79
6935364020064,TL-SF1005D,TP-Link 5-Port Fast Ethernet Switch (TL-SF1005D) [100 Mbit/s. 5x Ethernet. Auto MDI/MDIX],TP-Link,13.46
6935364020071,TL-SF1008D,TP-Link TL-SF1008D SOHO Unmanaged Switch [8x Fast Ethernet],TP-Link,19.51
6935364021535,TL-SF1016DS V3.0,TP-Link TL-SF1016DS V3 Unmanaged Switch [16x Fast Ethernet],TP-Link,67.84
8713439178050,17805,TRUST Cooling Stand Xstream Breeze [bis 16 Zoll Display],TRUST,19.66
0731304111788,RBC31,APC RBC31 Ersatzbatterie (fÃÂ¼r SURT1000RMXLI / SURT2000RMXLI),APC,380.66
0731304268529,SMX3000RMHV2U,APC Smart-UPS X 3000 VA. Rack/Tower LCD 200 (SMX3000RMHV2U) [2700 Watt],APC,3578.64
4043718028825,76450,InLine Patchkabel. S/FTP (PiMf). Cat.6. 0.5m. grau,InLine,6.03
4044155076073,504194,EPOS | Sennheiser PC 2 Chat. Einseitiges VoIP-Headset mit KopfbÃÂ¼gel,EPOS / Sennheiser,30.24
4044155076097,504196,EPOS | Sennheiser PC 7 USB,EPOS / Sennheiser,36.29
4260094730481,1090045,Celexon Professional 1:1 Manual Screen 220x220,celexon,274.44
0884962161142,CE312A,HP 126A Toner Gelb,HP,92.41
0884962161159,CE313A,HP 126A Toner Magenta,HP,93.64
0731304281368,PL5B-DE,APC 5-fach ÃÂberspannungsschutz (PL5B-DE) [Powerline kompatibel . 5x Schutzkontakt-AusgÃÂ¤ngen],APC,45.23
4260094730627,1090059,Celexon Professional 16:9 Manual Screen 220x124,celexon,274.44
0790069242021,DMC-700SC/E,D-Link Gigabit Ethernet Konverter (DMC-700SC) [Multimode Media Converter. RJ-45 auf SX Multimode. 1000Mbit/s],D-Link,185.38
0731304281399,PL8VT3-DE,APC PL8VT3-DE Performance SurgeArrest 8 PLC Phone & Coax (ÃÂberspannungsschutz. 8 Schutzkontakt-AusgÃÂ¤nge),APC,64.89
4043718036523,76411B,InLineÃÂ® Patchkabel. S/FTP (PiMf). Cat.6. 1.0m. blau,InLine,13.59
4040849689314,68931,Goobay - VideoanschluÃÂ - HDMI Buchse / DVI Stecker,Goobay,9.05
4034303014200,6021560,Intenso Memory Case 1TB Schwarz - externe Festplatte. USB 3.0 Micro-B,Intenso,76.73
0883585934799,CE254A,HP CE254A Tonerauffangeinheit,HP,27.07
0843591013840,CMSA4GX3M1A1066C7,Corsair Mac Memory 4GB DDR3-1066 CL7 SO-DIMM Arbeitsspeicher,Corsair,37.8
0843591013857,CMSA8GX3M2A1066C7,Corsair Mac Memory 8GB Kit (2x4GB) DDR3-1066 CL7 SO-DIMM Arbeitsspeicher,Corsair,68.06
0843591014298,CML8GX3M2A1600C9,Corsair Vengeance LP Schwarz 8GB Kit (2x4GB) DDR3-1600 CL9 DIMM Arbeitsspeicher,Corsair,83.18
0843591011853,CMX16GX3M4A1333C9,Corsair 16GB XMS3 Kit CL9 (DDR3-1333),Corsair,109.77
0731304286912,BR900G-GR,APC BR900G-GR Back-UPS Pro USV (900VA. 540W. LCD-Anzeige. 5x SchutzkontaktausgÃÂ¤nge. AVR),APC,315.03
0731304286875,BR1500G-GR,APC BR1500G-GR Back-UPS Pro USV (1500VA / 865W. Line-Interactive USV. 6x CEE 7),APC,488.05
0790069368240,DGS-108/E,D-Link DGS-108 Unmanaged Switch [8x Gigabit Ethernet],D-Link,45.36
0790069368226,DGS-105/E,D-Link DGS-105 Unmanaged Switch [5x Gigabit Ethernet],D-Link,39.17
0731304281702,SMX1500RMI2UNC,APC Smart-UPS SMX1500RMI2UNC (1.500VA / 1.200Watt . Line-Interactive. 8x IEC 320 C13),APC,2624.02
4260094732676,1090381,Celexon Wandhalterung MultiCel WM800,celexon,121.0
4260094732683,1090382,Celexon Wandhalterung MultiCel WM1000,celexon,119.32
4260094732690,1090383,Celexon Wandhalterung MultiCel WM1200,celexon,143.18
4260094732164,1090359,Celexon Professional Ultramobil Plus 4:3 160x120,celexon,274.44
4260094732171,1090364,Celexon Professional 4:3 Ultramobil Plus Leinwand 180 x 135,celexon,310.24
4260094732188,1090365,Celexon Professional Ultramobil Plus 4:3 200x150,celexon,357.97
4260094732201,1090366,Celexon Professional 16:9 Ultramobil Plus Leinwand 160 x 90,celexon,274.44
4260094732218,1090367,Celexon Professional Ultramobil Plus 16:9 180x102,celexon,310.24
4260094732225,1090368,Celexon Professional Ultramobil Plus 16:9 200x113,celexon,357.97
4716872052660,W0392RE,Thermaltake Hamburg - 530W | PC-Netzteil,Thermaltake,72.45
4048466900294,66067015,"Pedea Tasche Trendline 17.3"" in Schwarz",Pedea,37.8
0731304272694,SMX3000RMHV2UNC,APC SMX3000RMHV2UNC Smart-UPS X Rack/Tower USV [2700 Watt],APC,4175.28
4260094732133,1090362,Celexon Professional Ultramobil Plus 1:1 180 x 180,celexon,310.24
0698833012545,45-248-026,Ergotron LX Dual Monitor Arm - fÃÂ¼r 2 Bildschirme bis 24 Zoll. inkl. Notebook Halterung. Silber,Ergotron,392.59
0790069345494,DUB-1340/E,D-Link DUB-1340 USB Hub 4 Port,D-Link,52.4
4260094731020,1090099,Celexon Leinwand Motor Professional Format 4:3. 300 x 225 cm,celexon,714.77
6935364051242,TL-WR841N,TP-Link TL-WR841N WLAN Router N300 Single-Band. 4x LAN,TP-Link,24.19
4547597804391,MD564ZM/A,Apple USB SuperDrive Laufwerk MD564ZM/A,Apple,113.44
0885909561247,MD463ZM/A,Apple Thunderbolt auf Gigabit-Ethernet Adapter (MD463ZM/A),Apple,48.38
4260094730955,1090092,Celexon Leinwand Motor Professional Format 1:1. 300 x 300 cm,celexon,596.63
0885909611508,MD506Z/A,Apple 85W MagSafe 2 Power Adapter (MD506Z/A) Netzteil fÃÂ¼r MacBook Pro mit Retina,Apple,113.44
0885909611607,MD592Z/A,Apple 45W MagSafe 2 Power Adapter (MD592Z/A) Netzteil fÃÂ¼r MacBook Air,Apple,113.44
6935364050696,TL-WN823N,TP-Link TL-WN823N Mini WLAN USB Adapter (300 Mbit/s. USB 2.0. 802.11 b/g/n. WPS),TP-Link,13.59
4044951012527,4044951012527,Sharkoon Drakonia Gaming Maus. kabelgebunden. Laser. 5000dpi. 11 Tasten. grÃÂ¼n,Sharkoon,37.8
4260094731082,1090105,Celexon Leinwand Motor Professional Format 16:9. 280 x 158 cm,celexon,548.9
0698833018028,45-269-009,Ergotron LX HD Wandhalterung,Ergotron,116.46
6935364020620,TL-SG1024D,TP-Link 24-Port Gigabit-Desktop/Rackmount-Switch (TL-SG1024D) [Gigabit LAN. Auto MDI/MDIX. Green Network Technologie],TP-Link,101.3
0718037799650,WD10EFRX,Western Digital WD Red Plus 1TB 3.5 Zoll SATA 6Gb/s - interne NAS Festplatte (CMR),Western Digital,79.74
4048466901062,66063010,"Pedea Notebooktasche ""Premium fÃÂ¼r Ultrabooks"" [bis 34cm (13.3"")]",Pedea,42.34
0740617206937,KVR16N11/8,Kingston ValueRAM 8GB DDR3-1600 CL11 DIMM Arbeitsspeicher,Kingston,71.08
0698833011463,45-241-026,Ergotron LX LCD Arm fÃÂ¼r Tischmontage,Ergotron,203.93
6935364050573,TL-WN881ND,TP-Link Wireless PCI Express Adapter (TL-WN881ND) [300Mbit/s. 802.11 b/g/n. MIMO-Technologie],TP-Link,22.54
6935364050467,TL-WN722N,TP-Link TL-WN722N High-Gain-WLAN-USB-Adapter 150Mbit/s,TP-Link,13.59
6935364020613,TL-SG1016D,TP-Link TL-SG1016D Unmanaged Switch [16x Gigabit Ethernet],TP-Link,90.61
6935364020095,TL-SG1016,TP-Link TL-SG1016 16-Port Gigabit Rackmount Switch (1000 Mbit/s. Auto MDI/MDIX),TP-Link,98.17
6935364020101,TL-SG1024,TP-Link TL-SG1024 Unmanaged Switch [24x Gigabit Ethernet],TP-Link,107.28
6935364020293,TL-SF1016D,TP-Link TL-SF1016D Fast Ethernet 16-Port Switch (Auto MDI/MDIX. Green Network Technologie),TP-Link,42.21
6935364021511,TL-SF1016 V12.0,TP-Link TL-SF1016 V12 Unmanaged Switch [16x Fast Ethernet],TP-Link,63.38
6935364021665,TL-SF1008P,TP-Link TL-SF1008P Unmanaged Switch [8x Fast Ethernet. 4x PoE. 57W],TP-Link,75.47
4260094731013,1090098,Celexon Leinwand Motor Professional Format 4:3. 280 x 210 cm,celexon,548.9
8592978000592,SMT2200RMI2U,APC Smart-UPS SMT2200RMI2U USV (2200VA / 1980W. Line-Interactive. 8x IEC320 C13 / 1x IEC320 C19),APC,2146.7
4716872052677,W0393RE,Thermaltake Berlin - 630W | PC-Netzteil,Thermaltake,77.4
0852153014416,VM4RW,EVOLUENT ergonomische Maus 4 Wireless [fÃÂ¼r Rechte Hand],Evoluent,113.34
0698833012033,45-245-026,Ergotron LX Dual Monitor Arm - fÃÂ¼r 2 Bildschirme bis 27 Zoll. Silber,Ergotron,387.7
4250078185628,20301,ICY BOX 2.5 Zoll HDD-GehÃÂ¤use. USB 3.0 - schwarz,ICY BOX,27.22
0885909561278,MD464ZM/A,Apple Thunderbolt auf FireWire Adapter MD464ZM/A,Apple,45.36
4043718188369,59943L,InLine Kabelbinder Klettverschluss schwarz [LÃÂ¤nge 150mm. Breite 12mm. 10 StÃÂ¼ck],InLine,6.03
6935364050719,TL-WN725N,TP-Link Nano WLAN USB Adapter (TL-WN725N) [150 Mbit/s. USB 2.0. Nano-Design],TP-Link,8.93
0885370428193,RVF-00050,Microsoft ARC Touch Maus - kabellose Maus mit edlem. klappbarem GehÃÂ¤use,Microsoft,72.92
0885370428414,T3H-00012,Microsoft LifeCam HD-3000 - 720p Webcam. 4Megapixel. TrueColor-Technologie. RauschunterdrÃÂ¼ckung,Microsoft,42.34
0885370428537,H5D-00014,Microsoft LifeCam Cinema - HD ready. beste Verarbeitung & Mikro mit RauschunterdrÃÂ¼ckung,Microsoft,74.11
0885370428254,Q2F-00015,Microsoft LifeCam Studio - Full-HD Webcam. 1920x1080 Pixel. HiFi Mikrofon. RauschunterdrÃÂ¼ckung,Microsoft,107.39
4048466901413,66066210,"Pedea Notebooktasche ""Premium"" [bis 39.6cm (15.6"")]",Pedea,49.9
4048466901420,66066220,"Pedea Notebooktasche ""Premium"" [schwarz. bis 43.9cm (17.3"")]",Pedea,72.59
4048466901376,66067005,"Pedea Tasche 13.3"" Trendline in schwarz",Pedea,30.24
4260094732713,1090388,Celexon Rollo Economy Leinwand Format 4:3. 220 x 165 cm,celexon,190.01
6935364070199,TL-WA850RE,TP-Link WLAN Repeater (TL-WA850RE) [WLAN N. bis zu 300 Mbit/s. 1x LAN],TP-Link,24.05
0885909575763,MD565Z/A,"Apple 60W MagSafe 2 Power Adapter (MD565Z/A) Netzteil fÃÂ¼r das 13"" MacBook Pro mit Retina Display",Apple,108.9
0885909627653,MD826ZM/A,Apple Lightning Digital AV Adapter MD826ZM/A,Apple,72.59
884420125983,CC487A,HP LaserJet MFP Analog Fax Accessory 500,HP,410.78
6935364050740,TL-WN8200ND,TP-Link High Power-WLAN USB Adapter (TL-WN8200ND) [bis zu 300 Mbit/s. 1x miniUSB. zwei Antennen],TP-Link,24.19
0718037800233,WD5003AZEX,Western Digital WD_BLACK Desktop 500GB 3.5 Zoll SATA 6Gb/s - interne Gaming Festplatte (CMR),Western Digital,111.33
0885631249611,JD119B,HP SFP Transceiver Mini-GBIC Modul,HPE,954.17
0885370509571,6GQ-00092,Microsoft 365 Family [6 Benutzer // 1 Jahr] - inkl. Office 365 mit Word. Excel. PowerPoint. OneNote. Outlook. Access,Microsoft,100.22
6935364030438,MC200CM,TP-Link Gigabit-Ethernet-Medienkonverter MC200CM,TP-Link,49.23
6935364030506,TL-POE150S,TP-Link PoE-Injektor TL-POE150S,TP-Link,24.19
6935364030490,TL-POE10R,TP-Link PoE-Splitter TL-POE10R,TP-Link,16.52
