EAN,ITEM SKU,PRODUCT NAME,BRAND NAME,REQUIRED PRICE TO AMAZON
4242002042589,MUZ4GM3,Bosch MUZ4GM3 mixer/food processor accessory,BOSCH,64.65
4242002053714,MUZ4MM3,Multi-mixer Bosch MUZ4MM3,BOSCH,50.46
4242002476247,SMZ5100,Bosch SMZ5100 dishwasher part/accessory Grey  Violet,BOSCH,22.93
4210201195351,CCR5+1,Braun Clean & Renew Refill Cartridges CCR – 5+1 Pack,Braun,33.64
4210201072942,70S,BRAUN Series 7 70S Replacement foil & cutter for electric shaver Series 7  Pulsonic  Prosonic Black,Braun,35.08
4210201092223,70B,BRAUN Series 7 70B Replacement foil & cutter for electric shaver Series 7  Pulsonic  Prosonic Black,Braun,35.08
4210201072829,31S,Braun 31S Shaving head,Braun,29.43
4210201115809,32S,Braun Series 3 81686071 shaver accessory Shaving head,Braun,32.11
4210201115694,32B,Braun Foil + Blade Block BRAUN - Series 3 32B,Braun,32.11
4210201072195,52S,Braun Series 5 52S Electric Shaver Head Replacement Cassette – Silver,Braun,41.67
4210201105824,51B,BRAUN WaterFlex 51B Replacement foil & cutter for electric shaver WaterFlex Black,Braun,30.96
4210201072164,52B,Braun Series 5 52B Electric Shaver Head Replacement Cassette – Black,Braun,41.29
4210201299813,4210201299813,ORAL-B Pulsonic Clean Replacement sonic toothbrush heads 4 pc(s) White,Braun,20.27
4210201410256,4210201410256,Oral-B CrossAction 80348676 toothbrush head 10 pc(s) White,Braun,36.31
4210201388449,EB10S-4ST,ORAL-B STAR WARS - Replacement electric toothbrush heads  4 pc(s),Braun,20.07
4210201319795,4210201319795,Oral-B iO Ultimative 2 pc(s) White,Braun,22.93
4210201319832,4210201319832,Oral-B iO Ultimate Clean Ultimative 2 pc(s) Black,Braun,24.46
4006387029807,P 1000,Water Filter Cartridge Brita P 1000 1 pc,BRITA,43.44
4006387104092,1038692,Water filter cartridge Brita Maxtra+ Pure Performance 4x,BRITA,21.46
4006387104115,1038694,Water filter cartridge Brita Maxtra+ Pure Performance 6x,BRITA,32.09
4006387104177,1038700,Water Filter Cartridge Brita Maxtra+ Hard Water Expert 3x,BRITA,18.5
4006387104207,1038704,Water filter cartridge Brita Maxtra+ Hard Water Expert 4x,BRITA,22.75
4006387102425,1037405,Faucet water filter system Brita ON TAP,BRITA,68.96
4006387102449,1037406,Water Filter Cartridge Brita On TAP 1 pc,BRITA,27.49
4006387041755,1009277,Brita P3000 filter cartridge for tap system,BRITA,75.95
4006160637014,ME 3604,Clatronic ME 3604 electric grater White,Clatronic,43.96
4006160616613,ZWM 3478,Clatronic ZWM 3478 candy floss maker 500 W White,Clatronic,40.73
5900950921606,POZ03130,Dafi POZ03130 water heater,dafi,41.43
5900950921613,POZ03131,Dafi POZ03131 water heater,dafi,40.96
5900950921637,POZ03132,Dafi POZ03132 water heater,dafi,43.76
5900950921651,POZ03134,Dafi POZ03134 water heater,dafi,43.76
5900950921910,POZ03135,Dafi POZ03135 water heater,dafi,43.76
5900950921095,POZ03136,Dafi POZ03136 water heater,dafi,43.76
5900950921668,POZ03139,Dafi POZ03139 water heater,dafi,47.24
5900950921682,POZ03141,Dafi POZ03141 water heater,dafi,45.49
5900950921705,POZ03577,DAFI water heater 3.7 kW without battery (230V),dafi,40.88
5900950921712,POZ03578,DAFI water heater 4.5 kW without battery (230V),dafi,40.88
5900950921897,POZ03580,DAFI water heater 7.3 kW without battery (230V),dafi,39.97
5900950921231,POZ03581,DAFI water heater 7.5 kW without battery (400V),dafi,39.97
5900950921248,POZ03582,DAFI water heater 9.0 kW without battery (400V),dafi,39.97
5412191065242,40850-756-0,Glass lid DEMEYERE 40850-756-0 - 24 cm,DEMEYERE,27.52
7332543632473,ECFB02,Electrolux ECFB02 Cooker hood filter 2 pcs.,Electrolux,26.77
7332543632527,ECFB03,Electrolux ECFB03 Cooker hood filter 2 pcs.,Electrolux,32.49
7332543705573,MCEF02,Electrolux MCEF02 Cooker hood filter 2 pcs.,Electrolux,35.67
7332543705566,MCFE01,Electrolux MCFE01 Cooker hood filter,Electrolux,32.49
7332543705665,MCFE06,AEG MCFE06 Cooker hood filter,Electrolux,22.93
7332543706129,MCFE18,Electrolux MCFE18 Cooker hood filter,Electrolux,35.67
7332543632404,ECFB01,Electrolux ECFB01 cooker hood part/accessory Cooker hood filter,Electrolux,32.49
7332543112906,TR1LFSTV,AEG TR1LFSTV oven part/accessory Oven rail Stainless steel,Electrolux,49.06
7332543112890,TR1LV,AEG TR1LV oven part/accessory Metallic Grid,Electrolux,34.4
7332543112937,TR3LV,AEG TR3LV oven part/accessory Silver Oven rail,Electrolux,68.38
4260580880058,IETRB01C,ION-Sei ION-204 toothbrush head 2 pc(s) Blue  Transparent,ION-Sei,22.93
4039784058484,6.414-789.0,Kärcher 6.414-789.0 vacuum accessory/supply Drum vacuum Filter,KARCHER,28.67
4002667394344,6.414-631.0,Kärcher 6.414-631.0 vacuum accessory/supply,KARCHER,37.46
4039784524484,6.414-963.0,Kärcher 6.414-963.0 vacuum accessory/supply,KARCHER,22.55
4002667014235,6.291-388.0,Kärcher CarpetPro RM 760 Pulver Classic,KARCHER,88.9
4054278291925,2.863-255.0,Kärcher 2.863-255.0 vacuum accessory/supply Cylinder vacuum Accessory kit,KARCHER,38.23
6931043630128,2.863-288.0,KARCHER Pet Cleaning Kit for VC,KARCHER,19.87
6931043630135,2.863-289.0,Car cleaning kit Car Cleaning Set KARCHER for VC 4 Cordless,KARCHER,23.71
6931043630142,2.863-290.0,KARCHER mattress nozzle 2.863-290.0,KARCHER,42.43
4039784155251,6.904-335.0,Kärcher 6.904-335.0 vacuum accessory/supply Filter,KARCHER,23.71
4002667744415,6.904-290.0,Kärcher 6.904-290 - Bolsas filtro de papel (pasck de 5) Cylinder vacuum Dust bag,KARCHER,25.24
5011423197074,KAX980,Kenwood KAX980ME mixer/food processor accessory,KENWOOD,69.57
10942219217,XS9000,Krups XS 9000 100 ml liquid,Krups,24.46
4006501716026,,LEIFHEIT 71602 ironing board cover Ironing board padded top cover Cotton  Polyester  Polyurethane,LEIFHEIT,21.02
4006501716088,,Leifheit 71608 ironing board cover Ironing board padded top cover,LEIFHEIT,21.4
4006501716064,,Leifheit 71606 ironing board cover Ironing board padded top cover Cotton  Polyester  Polyurethane Green,LEIFHEIT,19.87
5907595764926,ZS-16,Lucznik ZS-16 sewing accessories set,Łucznik,22.93
4820096559727,MR-1025-38,Dish drying rack 38 cm MR-1025-38 silver Maestro,Maestro,20.07
4820177149793,MR-1025-38-BLACK,Dish drying rack 38 cm MR-1025-38 black Maestro,Maestro,19.87
4820177146471,MR-1025-43,Dish drying rack 43 cm MR-1025-43 Maestro,Maestro,21.02
4820177149809,MR-1025-43-BLACK,Black drying rack 43 cm MR-1025-43 Maestro,Maestro,19.87
4820177149816,MR-1025-53-BLACK,Dish drying rack 53 cm MR-1025-53-BLACK Maestro,Maestro,24.84
4820177148642,MR-1725,Maestro MR-1725 set of stand and 12 spice containers,Maestro,20.27
5715492144402,81943047,Nilfisk 81943047 Drum vacuum Filter,NILFISK,19.67
5715492176960,107417194,Nilfisk 107417194 Drum vacuum Filter,NILFISK,19.67
5703887117995,107409854,Nilfisk HEPA FILTER H14 CPL,NILFISK,41.29
5715492211968,128351582,Accessory kit for Nilfisk Combi hoovers 128351582,NILFISK,44.3
5715492211951,128351581,Nilfisk Combi hoover accessory set 128351581 6 pcs.,NILFISK,35.67
5715492176922,107417190,Nilfisk 107417190 vacuum accessory/supply Drum vacuum Car cleaning kit,NILFISK,47.28
5715492176939,107417191,Nilfisk 107417191 vacuum accessory/supply Accessory kit,NILFISK,35.38
5703887116967,107407952,Nilfisk Starter Kit Elite w Ultra Dustbag,NILFISK,52.02
5715492201174,107414060,Nilfisk 107414060 Starter Kit – Accessory for Vacuum Cleaner (Starter Kit  Black  White  Select Classic Green CN Select Classic Green EU Select Classic White EU Select Classic White UK),NILFISK,35.08
5703887118190,128470459,Nilfisk multi brush set 128470459 washer accessories,NILFISK,46.97
5715492176977,107417195,Nilfisk 107417195 Drum vacuum Dust bag,NILFISK,21.78
5902221623035,IWH460,Instantaneous water heater N'OVEEN IWH460,N'OVEEN,37.35
8710103751052,QP220/50,PHILIPS REPLACEMENT BLADE QP 220/50 ONE BLADE,Philips,27.52
8710103821977,QP230/50,PHILIPS QP 230/50  OneBlade Trim  edge  shave Replaceable blade,Philips,35.93
8710103997153,QP420/50,Philips Norelco OneBlade QP420/50 shaver accessory Shaving head,Philips,30.2
8710103633266,HX6052/07,Philips Sonicare Sensitive Standard sonic toothbrush heads HX6052/07,Philips,19.49
8710103633075,HX6012/07,Philips Sonicare ProResults 2-pack Standard sonic toothbrush heads,Philips,20.07
8710103805601,HX9042/33,Philips 2-pack Standard sonic toothbrush heads,Philips,26.37
8710103805595,HX9042/17,Philips 2-pack Standard sonic toothbrush heads,Philips,26.77
8710103850366,HX6064/11,Philips 4-pack Standard sonic toothbrush heads,Philips,30.96
8710103817321,HX8072/01,Philips Sonicare TongueCare+ Tongue brushes HX8072/01,Philips,18.05
8710103850311,HX6062/10,Philips Sonicare 2 pack Standard sonic toothbrush heads,Philips,19.87
8710103850427,HX9002/10,Philips HX9002/10 toothbrush head 2 pc(s) White,Philips,19.67
8710103850359,HX6064/10,Philips HX6064/10 4-pack Standard sonic toothbrush heads,Philips,30.96
8710103850410,HX6068/12,Philips 8-pack Standard sonic toothbrush heads,Philips,38.05
8710103860341,HX6068/13,Philips Sonicare 8-pack Standard sonic toothbrush heads,Philips,35.98
8710103850342,HX6062/13,Philips 2-pack Standard sonic toothbrush heads,Philips,20.07
5903887311274,ROSTI,BERG ROSTI cast iron barbecue,BERG,77.29
4242003774427,LZ10AKR00,Siemens LZ10AKR00 cooker hood part/accessory,Siemens,237.85
4242003272794,LZ73050,Siemens LZ73050 cooker hood part/accessory,Siemens,24.84
4242003813904,HZ538000,Siemens HZ538000 oven part/accessory Oven rail,Siemens,47.57
4242003813898,HZ538200,Siemens HZ538200 oven part/accessory Oven rail,Siemens,50.54
4242003673553,HZ638200,Siemens iQ800 HZ638200 oven part/accessory Metallic Oven rail,Siemens,65.41
4242003814086,HZ538S00,Siemens HZ538S00 oven part/accessory Stainless steel,Siemens,80.28
5907720775810,KJ350F-HEPA,HEPA 13 filter for TCL purifier KJ350F,TCL,37.17
5907720775339,FY120,HEPA 13 primary filter for TCL purifier KJ120F (FY120),TCL,35.55
5907720775360,FY123PB,HEPA 13 antibacterial filter for TCL KJ120F (FY123PB),TCL,35.55
3168432809770,28097712,Tefal 280977 pan lid Transparent,Tefal,21.78
3168430337633,L9863153,Tefal Ingenio L9863153 pan handle,Tefal,20.65
3221616000285,ZR009501,Wymienne ściereczki mopujące TEFAL ZR009501,Tefal,21.4
3221614007613,ZR720004,Main Brush for Robot Vacuum Cleaner TEFAL ZR720004 1 pc.,Tefal,19.67
3221614007668,ZR740005,Szczotka centralna do robotów TEFAL ZR740005,Tefal,27.52
4011143600107,6001000,Hygienic Detergent Venta 500 ml,VENTA,25.69
4011143212133,2121300,Cleaning disk Venta Aerostyle 2121300 1 pcs.,VENTA,50.34
6970244526328,SCG4011TW,Xiaomi Mi Air Purifier Antibacterial HEPA Filter Cartridge,Xiaomi,43.96
6934177712685,SCG4021GL,Xiaomi Mi Air Purifier HEPA Filter Grey,Xiaomi,39.47
6934177716706,SCG4026GL,Xiaomi Mi Air Purifier Filter Formaldehyde S1,Xiaomi,36.31
6934177745430,BHR5120GL,Xiaomi Smart Air Purifier 4 Filter air filter 1 pc(s),Xiaomi,38.56
6934177750434,BHR5272GL,Xiaomi M17-FLP-GL Air purifier filter,Xiaomi,37.62
6934177743672,BHR5062GL,Xiaomi BHR5062GL air purifier accessory Air purifier filter,Xiaomi,53.06
4009839641176,36610-001-0,Spiralizer ZWILLING Z-Cut 36610-001-0,ZWILLING,19.26
4009839641190,36610-003-0,ZWILLING Z-Cut vegetable grater 36610-003-0,ZWILLING,37.84
4009839523809,36801-000-0,Vacuum pump ZWILLING FRESH & SAVE - 19 cm white 36801-000-0,ZWILLING,54.7
4009839546068,36801-300-0,ZWILLING FRESH & SAVE 36801-300-0 Vacuum pump 19 cm White,ZWILLING,45.19
4009839523786,36800-220-0,Vacuum Bag Set Zwilling Fresh & Save - 35 cm 36800-220-0,ZWILLING,19.69
6096402127128,ABESST00BK,ABEE SONIC ST BRUSH BLACK  PRESSURE SENSOR  IPX7 CERTIFICATE 96 000 movements / min,ABB,70.43
5901443121145,,Activejet Selected 3D 1800 Watt fan heater with cooling function,Activejet,72.55
5901443111481,WKS-120BPJ,Tower Fan Activejet Selected WKS-120BPJ,Activejet,77.0
5901443111498,WKS-120CPJ,Tower Fan Activejet Selected WKS-120CPJ,Activejet,77.0
5908256839472,AD 4476,Adler AD 4476 yogurt maker 20 W,Adler,26.37
5908256839755,AD 6019,Adler AD 6019 bread maker 850 W White,Adler,72.84
5907633494495,AD 1203,Adler AD 1203 electric kettle 1 L Silver 1630 W,Adler,25.99
5908256830325,AD 1207,Adler AD1207 electric kettle 1.5 L White 2000 W,Adler,20.07
5908256830646,AD 1216,Adler AD 1216 electric kettle 1.7 L Black Silver 2200 W,Adler,22.93
5908256832602,AD1223,Adler AD 1223 electric kettle 1.7 L Black Stainless steel 2200 W,Adler,27.52
5908256835399,AD 1244,Adler AD 1244 electric kettle 2.5 L 2200 W White,Adler,22.18
5908256839779,CR 1255b,Camry CR 1255b electric kettle 1.7 L Black 2200 W,Adler,18.86
5908256837201,CR 1253,Camry CR 1253 electric kettle 1.7 L Stainless steel 2200 W,Adler,35.55
5908256839724,CR 1269w,Camry CR 1269w electric kettle 1.7 L White 2200 W,Adler,34.79
5908256835948,CR 1239,Camry CR 1239 electric kettle 1.7 L Black Transparent 2000 W,Adler,27.52
5908256839786,CR 1255w,Camry Premium CR 1256 electric kettle 1.7 L 2000 W White,Adler,18.86
5908256839243,CR 1265,Camry Premium CR 1265 electric kettle 0.5 L 750 W Black  Green,Adler,24.08
5902934831116,AD 1247,Adler AD 1247 NEW electric kettle 1.7 L Hazelnut Stainless steel Transparent 2200 W,Adler,33.26
5902934830973,AD 1274,Adler AD 1274 B electric kettle 1.7 L 2200 W Black  Transparent,Adler,22.18
5902934831239,AD 1277 w,Adler AD 1277 W electric kettle 1.7 L 2200 W White,Adler,27.9
5902934831222,AD 1277 b,Adler AD 1277 B electric kettle 1.7 L 2200 W Black,Adler,27.9
5902934830928,AD 1264,Adler AD 1264 electric kettle 1.7 L 2200 W Hazelnut  White,Adler,19.67
5902934831215,CR 1278,Camry Premium CR 1278 electric kettle 1.2 L 1630 W Grey  Stainless steel,Adler,23.71
5902934837347,AD 1293,Adler AD 1293 electric kettle 1.7 L Black Transparent 2200 W,Adler,40.14
5902934838849,AD 1295,Adler AD 1295 Electric kettle 1.7 l,Adler,42.43
5902934839266,AD 1295b,Adler AD 1295b Electric kettle 1.7 l Black,Adler,41.67
5902934839242,AD 1295w,Adler AD 1295w Electric kettle 1.7 l White,Adler,41.85
5903887805056,AD 1343 creme,Electric kettle ADLER AD 1343 creme,Adler,38.95
5903887804998,AD 1343 white,Electric kettle ADLER AD 1341,Adler,41.29
5903887804592,AD 1285,Adler electric kettle AD 1285,Adler,38.23
5903887807449,AD 1345b,Electric kettle ADLER AD 1345B black,Adler,55.3
5903887807425,AD 1345w,ADLER AD 1345W ELECTRIC KETTLE WHITE,Adler,49.64
5903887808682,AD 1347b,ADLER AD 1347b electric kettle black,Adler,43.2
5903887808668,AD 1347w,ADLER AD 1347w electric kettle white,Adler,43.2
5903887807029,AD 1344c,CAMRY CR 1344c cream electric kettle,Adler,36.31
5903887807005,CR 1344b,CAMRY CR 1344b electric kettle black,Adler,36.31
5902934839082,AD 4487,Adler AD 4487 chocolate fountain,Adler,29.43
5902934838757,CR 4488,Camry CR 4488 chocolate fountain,Adler,52.33
5908256836297,MS 4403,Mesko MS 4403 coffee maker Espresso machine 1.6 L Semi-auto,Adler,70.17
5902934830454,AD 4407,Adler AD 4407 coffee maker Semi-auto Drip coffee maker,Adler,27.52
5902934830553,AD 4404cr,Adler AD 4404cr Combi coffee maker 1.6 L Semi-auto,Adler,66.6
5902934837644,CR 4410,Espresso Machine Camry CR 4410,Adler,87.4
5908256839991,CR 4909,Camry CR 4909 Hot air fryer 3 L Single Black Satin steel Stand-alone 2000 W,Adler,42.52
5903887803267,CR 6311,CAMRY CR 6311 Fat-free deep fryercamry gofrownica,Adler,98.11
5903887803250,AD 6310,Fat-free deep fat fryer Adler AD 6310,Adler,60.94
5902934838894,MS 6411,Mesko MS 6411 rice cooker Black Stainless steel 1000 W,Adler,42.8
5902934837408,CR 7721,Glass Convector Heater Camry CR 7721,Adler,61.84
5908256833128,AD 2910,Adler AD 2910 Rotation shaver Trimmer Blue,Adler,21.02
5908256834170,CR 2915,Adler CR 2915 men's shaver Rotation shaver Trimmer Black White,Adler,20.27
5902934835664,CR 2925,Camry Premium CR 2925 men's shaver Rotation shaver Trimmer Grey,Adler,30.58
5902934838436,CR 2927,Camry CR 2927 men's shaver Rotation shaver Trimmer Gray,Adler,29.05
5903887805650,AD 2933,ADLER AD 2933 ELECTRIC SHAVER,Adler,30.58
5903887807067,AD 2936,Adler AD 2936 men's shaver Foil shaver Black,Adler,19.67
5902934835435,CR 3044,Camry Premium CR 3044 contact grill,Adler,41.67
5902934839310,AD 3051,Adler AD 3051 electric grill,Adler,49.95
5902934831451,AD 4486,Adler AD 4486 egg cooker 8 egg(s) 800 W Black Satin steel Transparent,Adler,27.9
5908256830899,AD 6304,Adler AD 6304 roaster oven 12 L 1300 W,Adler,52.02
5902934830706,AD 7415,Adler AD 7415 electric blanket Grey Fleece,Adler,21.4
5902934832465,CR 7416,Camry Premium CR 7416 electric blanket 60 W Grey,Adler,37.46
5903887801782,AD 7412,Adler AD 7412 electric heating pad 80 W,Adler,35.93
5903887807364,CR 7435,CAMRY CR 7435 ELECTRIC BLANKET,Adler,35.38
5908256839014,MS 6508,Mesko Home MS 6508 hob Black Countertop Sealed plate 1 zone(s),Adler,18.05
5908256834460,AD 6503,Adler AD 6503 hob White Countertop Sealed plate 1 zone(s),Adler,19.48
5908256839083,CR 6511,Camry CR 6511 stove Freestanding Black Stainless steel Electric,Adler,32.11
5908256834477,AD 6504,Adler AD 6504 stove Freestanding Electric Black  White,Adler,29.43
5908256835450,CR 8068,Camry Premium CR 8068 wine cooler Thermoelectric wine cooler Freestanding 12 bottle(s),Adler,157.28
5902934835565,AD 8075,Adler AD 8075 wine cooler Thermoelectric wine cooler Freestanding Black  Transparent 12 bottle(s),Adler,157.28
5903887804875,AD 8080,Wine cooler Adler AD 8080 24 bottles / 60 litres,Adler,495.32
5902934839631,CR 2025,Camry CR 2025 Brush dryer,Adler,20.65
5908256832060,AD 4803,Adler AD 4803 mincer 800 W Stainless steel White,Adler,63.63
5908256831223,,Adler AD 4202 Stand mixer White 300 W,Adler,32.11
5908256831544,AD 4206,Adler AD 4206 Stand mixer Black White 300 W,Adler,30.58
5908256835207,AD 4057,Adler AD 4057 blender Immersion blender Grey Transparent White 450 W,Adler,40.9
5908256835375,AD 4212,Adler AD 4212 mixer Hand mixer Red White,Adler,23.31
5908256836594,AD 4205g,Adler AD 4205G mixer Hand mixer 300 W Green  White,Adler,18.05
